SOLD DATE,ADDRESS,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,LATITUDE,LONGITUDE
May-27-2020,4211 SE 65th Ave,97206,400000,4,1,PORTLAND SOUTHEAST,2252,3920,1920,85,178,0,45.4918448,-122.5965855
July-10-2020,2812 SE Belmont St,97214,579900,4,2.5,BELMONT,2252,2178,2015,41,258,0,45.5162345,-122.6366764
July-17-2020,6215 NE 15th Ave,97211,398000,3,1.5,WOODLAWN,2252,4791,1922,34,177,0,45.5677877,-122.6502369
August-7-2020,1618 NE Couch St,97232,565000,3,2,KERNS,2253,1306,1903,13,251,0,45.5234343,-122.6490919
August-7-2020,6605 SE 57th Ave,97206,365000,4,1,BRENTWOOD,2255,4791,1928,13,162,0,45.4749227,-122.6050652
July-1-2020,4712 N Houghton St,97203,490000,5,2,PORTSMOUTH,2256,3049,1923,50,217,0,45.5864672,-122.7155543
July-8-2020,6615 N Curtis Ave,97217,573000,3,2,ARBOR LODGE,2256,3484,1943,43,254,0,45.5707936,-122.6984765
July-10-2020,6025 NE 35th Ave,97211,575000,3,1,CONCORDIA,2256,4791,1954,41,255,0,45.5668351,-122.6289344
March-20-2020,3145 SE Franklin St,97202,620000,4,2,RICHMOND,2259,4791,1930,153,274,0,45.4993087,-122.6325488
July-10-2020,4032 NE 23rd Ave,97212,705000,4,3,ALAMEDA,2260,3920,1924,41,312,0,45.5523837,-122.641707
July-7-2020,4038 SE Madison St,97214,680000,4,3,SUNNYSIDE,2260,4356,1908,44,301,0,45.5126733,-122.6206903
July-23-2020,1886 NE Holman St,97211,739900,4,3.5,CONCORDIA,2261,2613,2020,28,327,0,45.5682881,-122.6462017
June-12-2020,7114 N Omaha Ave,97217,625000,4,2.5,PORTLAND NORTH,2262,3920,2016,69,276,0,45.5745475,-122.6900921
June-12-2020,5305 NE Wygant St,97218,585000,4,2,PORTLAND NORTHEAST,2263,6969,1960,69,259,0,45.5580733,-122.6086391
April-13-2020,3136 SE 7th Ave SE,97202,436000,3,2,BROOKLYN,2264,7405,1905,129,193,0,45.5003197,-122.6585013
June-10-2020,2672 SW Gerald Ave,97201,680000,4,2,PORTLAND HEIGHTS,2264,6969,1941,71,300,0,45.506445,-122.7008929
February-24-2020,7926 N Gloucester Ave,97203,410000,3,1,PORTSMOUTH,2265,4791,1926,178,181,0,45.5838771,-122.7218244
April-13-2020,2472 NE 51st Ave,97213,600000,4,2,PORTLAND NORTHEAST,2266,4791,1912,129,265,0,45.5408204,-122.6106617
April-7-2020,2124 NW Wilson St,97210,640000,3,2,NORTHWEST,2268,3484,1906,135,282,0,45.5375511,-122.6954191
August-14-2020,5430 NE 24th Ave,97211,710000,4,3.5,CONCORDIA,2268,2178,2018,6,313,0,45.562451,-122.640627
August-3-2020,4303 SE 48th Ave,97206,543000,4,2,PORTLAND SOUTHEAST,2269,4791,1923,17,239,0,45.4917989,-122.613161
March-24-2020,2612 NE 40th Ave,97212,649900,3,2,GRANT PARK,2269,4791,1915,149,286,0,45.5415392,-122.6216473
July-31-2020,515 SE Peacock Ln,97214,580000,4,1.5,PORTLAND SOUTHEAST,2270,3484,1928,20,256,0,45.5190252,-122.6220213
August-6-2020,4034 SE Sherman St,97214,699900,4,3.5,RICHMOND,2271,2178,2017,14,308,0,45.5060256,-122.6207682
March-20-2020,6605 NE Fremont St,97213,600000,3,2,ROSE CITY,2272,5662,1925,153,264,0,45.548399,-122.5950569
March-24-2020,2116 NW 33rd Ave,97210,558000,3,2,NORTHWEST,2275,4791,1907,149,245,0,45.5376396,-122.7157681
March-2-2020,3015 NE Schuyler St,97212,595000,3,1.5,PORTLAND NORTHEAST,2275,3920,1932,171,262,0,45.5359482,-122.6346217
April-24-2020,7235 N Greenwich Ave,97217,410000,4,1.5,ARBOR LODGE,2275,4791,1929,118,180,0,45.5758437,-122.6835048
July-1-2020,3723 SE 27th Ave,97202,510000,3,1,CRESTON,2275,3484,1910,50,224,0,45.495656,-122.6388796
July-17-2020,2831 NE 21st Ave,97212,675000,3,1.5,IRVINGTON,2277,4791,1924,34,296,0,45.5432971,-122.6445337
August-14-2020,7015 N Greenwich Ave,97217,550000,5,2,PORTLAND NORTH,2277,4791,1944,6,242,0,45.5738085,-122.6834677
March-16-2020,7315 N Newell Ave,97203,635000,4,3,PORTLAND NORTH,2278,3920,2015,157,279,0,45.5838806,-122.7345919
March-6-2020,7430 N Foss Ave,97203,565000,3,2,PORTSMOUTH,2278,5662,1943,167,248,0,45.5769537,-122.7097997
April-20-2020,6411 SE Morrison Ct,97215,650000,2,1,MT TABOR,2280,13068,1924,122,285,0,45.5180547,-122.5978283
August-13-2020,610 NE Royal Ct,97232,750000,3,2,LAURELHURST,2280,4791,1950,7,329,0,45.5275981,-122.6252742
April-20-2020,7420 SE Woodstock Blvd,97206,420000,5,2,PORTLAND SOUTHEAST,2280,4356,1902,122,184,0,45.479347,-122.586122
July-16-2020,2604 SE 51st Ave,97206,512000,3,1,PORTLAND SOUTHEAST,2282,4791,1922,35,224,0,45.5042263,-122.6097365
March-6-2020,3603 NE Grand Ave,97212,526875,4,2,LINCOLN PARK,2282,4791,1900,167,231,0,45.5489453,-122.6607838
May-11-2020,3526 SE Franklin St,97202,620000,4,2,RICHMOND,2283,6969,1929,101,272,0,45.4989177,-122.627869
June-19-2020,3025 NE Weidler St,97232,516000,2,2,SULLIVANS GULCH,2284,4791,1910,62,226,0,45.5346483,-122.6344455
August-7-2020,3706 SE Franklin St,97202,532000,3,1,WAVERLEIGH HEIGHTS,2284,4356,1928,13,233,0,45.4989039,-122.6250892
July-1-2020,1696 SW Montgomery Dr,97201,685000,3,2,GRANT PARK,2284,4356,1925,50,300,0,45.5150014,-122.6967688
May-4-2020,1531 N Jessup St,97217,571000,3,1.5,ARBOR LODGE,2286,5662,1906,108,250,0,45.564261,-122.6830578
March-10-2020,5238 NE 28th Ave,97211,659000,4,3,ALBERTA,2286,3920,1930,163,288,0,45.5608479,-122.6365897
April-30-2020,7018 N Hodge Ave,97203,684500,4,2.5,PORTSMOUTH,2287,3484,2020,112,299,0,45.5774317,-122.7242046
July-7-2020,4018 SE Bybee Blvd,97202,623500,3,2,EASTMORELAND,2288,4356,1913,44,273,0,45.4722924,-122.6215304
July-22-2020,6949 N Astor St,97203,381000,4,2,PORTLAND NORTH,2289,4791,1915,29,166,0,45.5962898,-122.7345821
May-22-2020,3305 NE 65th Ave,97213,520000,3,1,ROSE CITY,2290,4791,1925,90,227,0,45.5470307,-122.5966376
July-24-2020,1715 NE Killingsworth St,97211,550000,2,2.5,VERNON,2290,4791,1920,27,240,0,45.5628965,-122.6476584
July-17-2020,10243 N Polk Ave,97203,525000,4,3,EAST ST JOHNS,2292,4791,1967,34,229,0,45.5986215,-122.7407826
May-4-2020,3807 NE 14th Ave,97212,625000,3,2.5,SABIN,2292,4791,1904,108,273,0,45.5501903,-122.6520209
March-5-2020,4933 N Haight Ave,97217,315000,4,1,PORTLAND NORTH,2292,4791,1910,168,137,0,45.558806,-122.6703075
June-15-2020,1015 SE 26th Ave,97214,600000,4,2.5,PORTLAND SOUTHEAST,2293,2178,1909,66,262,0,45.5154075,-122.6393554
August-10-2020,5114 NE 32nd Pl,97211,755600,4,3,PORTLAND NORTHEAST,2295,4791,1929,10,329,0,45.5598965,-122.6314691
May-8-2020,7145 SE 20th Ave,97202,605000,3,2.5,WESTMORELAND,2296,4791,1971,104,264,0,45.4728544,-122.644903
July-14-2020,5015 NE 34th Ave,97211,512500,4,2,PORTLAND NORTHEAST,2296,4791,1950,37,223,0,45.5592249,-122.6299705
July-15-2020,4235 NE 70th Ave,97218,500000,3,2,ROSEWAY,2296,4791,1951,36,218,0,45.5535734,-122.5914696
March-10-2020,4855 SE 65th Ave,97206,555000,4,2,FOSTER,2298,7840,1905,163,242,0,45.4874648,-122.5962193
July-2-2020,1412 SE 120th Ave,97216,465000,3,2,MILL PARK,2300,7840,1956,49,202,0,45.513225,-122.5391429
July-30-2020,3314 NE 65th Ave,97213,545000,2,2,ROSE CITY,2300,4791,1940,21,237,0,45.547159,-122.5960753
July-28-2020,6223 SE 31st Ave,97202,788000,4,3,EASTMORELAND,2300,4791,1971,23,343,0,45.4769919,-122.6317245
June-5-2020,4227 NE 12th Ave,97211,360788,4,1.5,PORTLAND NORTHEAST,2300,4791,1911,76,157,0,45.5542094,-122.6539797
July-23-2020,2716 NE 12th Ave,97212,750000,4,2,IRVINGTON,2302,4791,1925,28,326,0,45.5424149,-122.6531916
June-29-2020,6012 SE Francis St,97206,519100,3,2,FOSTER,2304,4791,1928,52,225,0,45.4943015,-122.6013562
June-26-2020,1119 SE 76th Ave,97215,685000,3,2.5,MT TABOR,2304,3920,2017,55,297,0,45.5148061,-122.585533
April-15-2020,6914 N Albina Ave,97217,515000,3,2,PIEDMONT,2306,4356,1922,127,223,0,45.5728078,-122.674495
May-27-2020,2815 SE 66th Ave,97206,515000,3,2,SOUTH TABOR,2308,7840,1953,85,223,0,45.5021315,-122.5958699
August-12-2020,4411 SE 35th Pl,97202,550000,3,2,PORTLAND SOUTHEAST,2308,4791,1949,8,238,0,45.4909754,-122.6280201
June-24-2020,6025 N Villard Ave,97217,460000,3,2,ARBOR LODGE,2309,4791,1928,57,199,0,45.5668172,-122.6979171
June-5-2020,5625 NE 19th Ave,97211,640000,3,2,VERNON,2310,4791,1909,76,277,0,45.5636777,-122.6462467
April-9-2020,3043 SW Bennington Dr,97205,900000,2,2,ARLINGTON HEIGHTS,2311,9147,1973,133,389,0,45.519416,-122.713229
April-30-2020,4850 NE Halsey St,97213,505000,3,1.5,HOLLYWOOD,2312,4791,1930,112,218,0,45.5335626,-122.6129247
June-18-2020,6316 N Villard Ave,97217,605000,3,2.5,ARBOR LODGE,2312,4791,1927,63,262,0,45.5684991,-122.697324
August-13-2020,6232 SE Division St,97206,430000,3,1,SOUTH TABOR,2313,4356,1910,7,186,0,45.5051993,-122.5987321
March-6-2020,2004 SE 72nd Ave,97215,575000,3,1.5,PORTLAND SOUTHEAST,2313,6969,1927,167,249,0,45.5088608,-122.5886898
August-17-2020,331 SE 62nd Ave,97215,635000,3,1.5,MT TABOR,2314,15245,1889,3,274,0,45.5201816,-122.5999117
February-27-2020,515 N Ainsworth St,97217,575000,4,2,PIEDMONT,2314,4791,1925,175,248,0,45.5666484,-122.6716349
June-12-2020,7704 SE Long St,97206,476000,3,1,PORTLAND SOUTHEAST,2320,4356,1947,69,205,0,45.4885789,-122.584201
May-12-2020,4705 SE Harrison St,97215,729500,6,3,HAWTHORNE,2322,3049,1915,100,314,0,45.5089567,-122.6139492
June-24-2020,3676 SE Martins St,97202,825000,4,2,EASTMORELAND,2324,4791,1951,57,355,0,45.478293,-122.6249665
July-31-2020,5209 N Hudson St,97203,430000,2,1,PORTLAND NORTH,2328,10018,1943,20,185,0,45.5882199,-122.7202243
May-27-2020,1625 NW 27th Ave,97210,849000,4,2.5,NORTHWEST,2328,3049,1927,85,365,0,45.5343186,-122.707028
July-28-2020,2616 NE 26th Ave,97212,689000,3,2.5,IRVINGTON,2328,4791,1925,23,296,0,45.5414598,-122.6388462
May-5-2020,3521 SE Stark St,97214,570000,4,2,LAURELHURST,2328,7840,1928,107,245,0,45.519512,-122.6278173
June-8-2020,116 SE 72nd Ave,97215,575000,4,3,MT TABOR,2329,4356,1907,73,247,0,45.5217187,-122.5885814
March-31-2020,6129 SE Franklin St,97206,719900,3,3,SOUTH TABOR,2330,2330,2020,142,309,0,45.499135,-122.6002
June-9-2020,2314 SE 55th Ave,97215,629000,3,2,PORTLAND SOUTHEAST,2330,5662,1924,72,270,0,45.506394,-122.6057833
May-27-2020,6725 NE Cleveland Ave,97211,608500,4,2,PIEDMONT,2330,4791,1929,85,261,0,45.5716189,-122.6660109
April-3-2020,2249 N Winchell St,97217,462427,4,2,KENTON,2332,4791,1921,139,198,0,45.5803885,-122.69012
March-20-2020,5037 NE 16th Ave,97211,688000,4,2,ALBERTA,2332,4791,1910,153,295,0,45.5596731,-122.6489911
July-24-2020,5315 NE 20th Ave,97211,605000,4,2.5,ALBERTA,2334,3484,1906,27,259,0,45.5618583,-122.6451215
May-22-2020,2329 NW Aspen Ave,97210,885000,3,3,WILLAMETTE HEIGHTS,2335,12632,1987,90,379,0,45.539146,-122.722248
June-12-2020,8020 SE 36th Ave,97202,565000,3,2,EASTMORELAND,2335,6098,1928,69,242,0,45.4653425,-122.6259366
February-26-2020,3324 SE 61st Ave,97206,689900,3,2.5,SOUTH TABOR,2337,2337,2019,176,295,0,45.4988611,-122.6004158
July-31-2020,2807 SW 1st Ave,97201,508000,4,2,RALEIGH HILLS,2337,1306,1890,20,217,0,45.5027817,-122.6788852
June-12-2020,6237 S Virginia Ave,97239,435000,3,3,JOHNS LANDING,2339,2178,1922,69,186,0,45.478817,-122.6740807
July-16-2020,2675 SW Brae Mar Ct,97201,725000,3,2,PORTLAND HEIGHTS,2340,36154,1931,35,310,0,45.5050304,-122.6964341
July-23-2020,2104 NE Couch St,97232,547000,3,2,KERNS,2340,4791,1924,28,234,0,45.5234026,-122.6442834
July-29-2020,215 SW Gibbs St,97239,550000,3,3,LAIR HILL,2341,1742,1910,22,235,0,45.499509,-122.675397
February-27-2020,406 NE 47th Ave,97213,530000,3,1.5,NORTH TABOR,2342,3920,1921,175,226,0,45.5259723,-122.614689
July-10-2020,5314 SE 17th Ave,97202,415000,5,2,SELLWOOD,2343,4791,1933,41,177,0,45.4844722,-122.6481064
May-5-2020,11705 SE Ankeny St,97216,361950,3,2.5,PORTLAND SOUTHEAST,2346,4791,1942,107,154,0,45.521969,-122.5427167
May-6-2020,3282 SE Stephens St,97214,695000,3,1.5,HAWTHORNE,2346,5662,1909,106,296,0,45.5093504,-122.6308168
May-8-2020,2525 SE Lincoln St,97214,702000,4,2,PORTLAND SOUTHEAST,2346,4791,1926,104,299,0,45.507999,-122.6397848
July-2-2020,1025 N Webster St,97217,600000,5,3,HUMBOLDT,2347,4791,1947,49,256,0,45.5598864,-122.6775861
July-31-2020,7014 NE Oregon St,97213,500000,5,1.5,MONTAVILLA,2348,5227,1915,20,213,0,45.5284043,-122.5910224
June-3-2020,5116 N Denver Ave,97217,490000,2,1,OVERLOOK,2349,5227,1905,78,209,0,45.5601495,-122.6871548
May-4-2020,3175 NE Regents Dr,97212,735000,3,2,ALAMEDA,2351,4791,1926,108,313,0,45.5524902,-122.6341828
April-30-2020,8073 N Ivanhoe St,97203,450000,3,2,PORTLAND NORTH,2352,4791,1906,112,191,0,45.5881797,-122.7503317
April-10-2020,8421 N Burrage Ave,97217,607500,4,3.5,KENTON,2353,2353,2020,132,258,0,45.5838992,-122.6950319
April-14-2020,8437 N Burrage Ave,97217,615000,4,3.5,KENTON,2353,2353,2020,128,261,0,45.5840363,-122.6950317
March-18-2020,3908 SE Nehalem St,97202,649900,4,3.5,BERKELEY,2353,2613,2017,155,276,0,45.465543,-122.62247
April-2-2020,3927 NE 11th Ave,97212,700000,4,2,NORTH IRVINGTON,2354,4791,1904,140,297,0,45.551219,-122.6549712
April-3-2020,7430 N Haven Ave,97203,565000,4,2,PORTSMOUTH,2358,4791,1954,139,240,0,45.5797475,-122.7207114
March-19-2020,3036 NE 53rd Ave,97213,700500,3,2.5,BEAUMONT,2358,5227,1920,154,297,0,45.5450976,-122.608339
March-10-2020,4762 NE Wasco St,97213,495000,3,1,EUCLID HEIGHTS,2358,4791,1929,163,210,0,45.5315471,-122.6139591
June-12-2020,5730 NE Prescott St,97218,369900,3,1.5,CULLY,2358,5662,1939,69,157,0,45.5552998,-122.6038139
April-21-2020,2235 SE Lincoln St,97214,800000,3,2.5,COLONIAL HEIGHTS,2360,4791,1924,121,339,0,45.5079571,-122.642353
June-1-2020,9552 N Calhoun Ave,97203,424000,3,1,ST JOHNS,2362,4791,1927,80,180,0,45.5951607,-122.738608
June-17-2020,4037 N Longview Ave,97227,640000,3,1.5,OVERLOOK,2364,4791,1910,64,271,0,45.5527351,-122.6833723
July-31-2020,2749 SE 51st Ave,97206,517000,3,2,RICHMOND,2364,5662,1956,20,219,0,45.5027767,-122.610289
May-8-2020,4330 SE Windsor Ct,97206,610000,5,2,RICHMOND,2366,4356,1928,104,258,0,45.5045451,-122.6170845
May-13-2020,2035 SE Marion St,97202,549900,3,2,SELLWOOD,2366,4791,1915,99,232,0,45.4601862,-122.6433244
March-12-2020,2125 NE Everett St,97232,560000,2,1,KERNS,2368,4791,1923,161,236,0,45.5251797,-122.6438668
July-27-2020,5824 NE Broadway St,97213,615000,3,2,ROSE CITY,2370,4791,1938,24,259,0,45.5347601,-122.6030602
May-4-2020,717 SE 48th Ave,97215,513000,4,2.5,BELMONT,2370,4791,1895,108,216,0,45.5174998,-122.6136924
June-30-2020,3935 SE Clinton St,97202,745500,5,2.5,RICHMOND,2370,4791,1910,51,315,0,45.5035574,-122.6218401
May-8-2020,2414 SE 24th Ave,97214,562500,3,1,COLONIAL HEIGHTS,2375,3484,1913,104,237,0,45.5052318,-122.6409867
July-24-2020,7829 SE Carlton St,97206,575000,4,3,MT SCOTT,2375,4791,1910,27,242,0,45.4784389,-122.5824147
June-10-2020,914 NE 65th Ave,97213,650000,4,2,NORTH TABOR,2376,9583,1924,71,274,0,45.5296872,-122.596134
May-15-2020,3026 NE Oregon St,97232,630000,3,2,LAURELHURST,2376,4791,1927,97,265,0,45.528428,-122.6338503
July-24-2020,4822 SE 74th Ave,97206,433900,2,1,PORTLAND SOUTHEAST,2376,4791,1911,27,183,0,45.4880285,-122.5868226
April-28-2020,5017 N Syracuse St,97203,585000,4,3,PORTLAND NORTH,2377,5662,1910,114,246,0,45.5785087,-122.7223896
March-31-2020,5006 SE Boise St,97206,495000,4,2,CRESTON,2379,4791,1907,142,208,0,45.4925216,-122.610741
February-27-2020,3326 N Farragut St,97217,448000,3,3,PORTLAND NORTH,2379,3484,1929,175,188,0,45.5790008,-122.7011468
May-19-2020,2836 SE 62nd Ave,97206,502000,3,2,SOUTH TABOR,2382,4791,1910,93,211,0,45.5020147,-122.5991894
June-3-2020,913 SW Westwood Dr,97239,570000,3,2,RALEIGH HILLS,2384,6969,1953,78,239,0,45.48215,-122.6908315
March-6-2020,3535 SE Salmon St,97214,533300,3,1.5,SUNNYSIDE,2384,3484,1902,167,224,0,45.5144621,-122.6273909
July-24-2020,8115 SE Yamhill St,97215,430000,5,1.5,PORTLAND SOUTHEAST,2386,7840,1917,27,180,0,45.5163597,-122.5798714
June-22-2020,7125 SE Lincoln St,97215,675000,3,1.5,PORTLAND SOUTHEAST,2386,9147,1950,59,283,0,45.5078311,-122.5892137
June-17-2020,5227 SE 32nd Ave,97202,815000,3,2.5,REED,2386,12196,1973,64,342,0,45.4852135,-122.6322008
June-25-2020,2626 SE 49th Ave,97206,426000,2,1,PORTLAND SOUTHEAST,2388,4791,1912,56,178,0,45.5039874,-122.6117675
June-12-2020,3629 N Winchell St,97217,570000,3,2,PORTLAND NORTH,2388,7840,1951,69,239,0,45.5807725,-122.7041863
March-16-2020,6336 NE Rodney Ave,97211,525000,3,1.5,PIEDMONT,2388,4791,1910,157,220,0,45.5682947,-122.6644455
August-6-2020,10320 NE 6th Dr,97211,280000,2,1.5,PORTLAND NORTHEAST,2388,14374,1943,14,117,0,45.5978668,-122.6602537
July-24-2020,4703 NW Woodside Ter,97210,1300000,3,2.5,PITTOCK ACRES,2389,20037,1952,27,544,0,45.5200206,-122.7254325
May-29-2020,2829 SE 35th Ave,97202,679500,3,2,DIVISION,2389,4356,1911,83,284,0,45.5022497,-122.6288778
August-14-2020,4415 NE 41st Ave,97211,590000,3,1,WILSHIRE PARK,2390,5227,1930,6,247,0,45.554806,-122.621716
February-26-2020,6704 NE Emerson St,97218,415000,3,2,CULLY,2390,9147,1943,176,174,0,45.5611501,-122.5940009
August-5-2020,1626 N Willamette Blvd,97217,655000,4,2,PORTLAND NORTH,2392,3920,1921,15,274,0,45.5617353,-122.6840062
August-13-2020,1104 NE Sumner St,97211,635000,4,2,ALBERTA,2392,3920,1929,7,265,0,45.5604523,-122.6543898
June-11-2020,3323 NE 33rd Ave,97212,525000,3,1,GRANT PARK,2393,4791,1940,70,219,0,45.5471499,-122.6309593
May-5-2020,6425 NE Skidmore St,97218,549500,3,2.5,ROSEWAY,2393,4791,1951,107,230,0,45.5540323,-122.5965925
June-5-2020,9223 N Bristol Ave,97203,525100,4,3,ST JOHNS,2394,4791,1918,76,219,0,45.5975438,-122.7554081
April-21-2020,3652 SE 27th Ave,97202,467500,3,2,CRESTON,2397,4791,1910,121,195,0,45.4961705,-122.638375
May-28-2020,3216 NE 71st Ave,97213,610000,4,4,ROSE CITY,2398,4356,1994,84,254,0,45.5461319,-122.5896774
May-15-2020,3155 NW Rio Vista Ter,97210,670000,4,2,KING,2398,9583,1965,97,279,0,45.5264837,-122.7147824
July-24-2020,4022 NE Laddington Ct,97232,645000,3,1,LAURELHURST,2399,5227,1923,27,269,0,45.5277281,-122.621401
August-4-2020,7615 N Olin Ave,97203,527320,3,2.5,PORTLAND NORTH,2400,2178,2009,16,220,0,45.5803898,-122.7162761
April-24-2020,5433 NE Sacramento St,97213,490000,2,2,PORTLAND NORTHEAST,2400,4791,1911,118,204,0,45.5402098,-122.6070454
June-3-2020,3645 SE Cooper St,97202,575000,4,1.5,EASTMORELAND,2400,6969,1950,78,240,0,45.4740702,-122.6250805
June-18-2020,25 NE Wygant St,97211,548500,4,2,HUMBOLDT,2400,3049,1909,63,229,0,45.5578219,-122.6660637
August-7-2020,2214 NE 36th Ave,97212,583000,3,1,GRANT PARK,2402,4791,1929,13,243,0,45.538632,-122.625723
July-30-2020,2135 N Alberta St,97217,590000,4,2,OVERLOOK,2404,5227,1931,21,245,0,45.5592584,-122.6894197
July-20-2020,2923 SE 52nd Ave,97206,472476,3,2,RICHMOND,2408,6534,1929,31,196,0,45.5010919,-122.6092657
August-11-2020,2640 SE 80th Ave,97206,530000,3,2,SOUTH TABOR,2409,6098,1942,9,220,0,45.5036143,-122.5805666
March-13-2020,1551 N Alberta St,97217,506000,3,1,OVERLOOK,2409,4791,1922,160,210,0,45.5593186,-122.683461
March-23-2020,4412 NE 26th Ave,97211,520000,3,1,ALAMEDA,2409,4791,1924,150,216,0,45.5551644,-122.6386726
July-27-2020,2636 SE Clinton St,97202,625000,3,2,CLINTON,2411,4791,1908,24,259,0,45.5033326,-122.638837
June-30-2020,5215 NE Irving St,97213,515000,4,2,ROSE CITY,2412,6969,1925,51,214,0,45.5284176,-122.6097413
May-15-2020,3648 SE Flavel St,97202,845000,3,2.5,EASTMORELAND,2413,4791,1913,97,350,0,45.4689211,-122.6251404
April-3-2020,1416 NE Ainsworth St,97211,530000,4,2.5,PORTLAND NORTHEAST,2413,4791,1945,139,220,0,45.5660994,-122.650628
July-20-2020,2329 SE 92nd Ave,97216,358000,3,1,PORTLAND SOUTHEAST,2414,9583,1922,31,148,0,45.5059528,-122.5692608
June-25-2020,5829 SE Lafayette St,97206,525000,4,2,FOSTER,2414,3920,1925,56,217,0,45.4970155,-122.6027222
May-14-2020,2229 SE Cypress Ave,97214,840000,4,3,PORTLAND SOUTHEAST,2415,5227,1925,98,348,0,45.5069281,-122.6462075
July-31-2020,4238 SE Evergreen St,97206,599900,3,2,WOODSTOCK,2415,4791,1957,20,248,0,45.4730946,-122.6183818
April-3-2020,5522 SE Ankeny St,97215,627500,4,2,MT TABOR,2416,4791,1911,139,260,0,45.5218711,-122.6069606
March-3-2020,26 NE 11th Ave,97232,650000,3,1,KERNS,2416,2178,1906,170,269,0,45.523392,-122.6543553
July-15-2020,11933 SE Madison St,97216,418000,3,1.5,PORTLAND SOUTHEAST,2417,9147,1955,36,173,0,45.5138989,-122.5398615
February-28-2020,8315 N Olympia St,97203,610000,4,3,ST JOHNS,2418,4791,2015,174,252,0,45.5980263,-122.747631
April-15-2020,1655 SE Lambert St,97202,655000,4,3.5,SELLWOOD,2418,2178,2014,127,271,0,45.4684758,-122.6478413
July-10-2020,4004 SE Division St,97202,540000,5,3,PORTLAND SOUTHEAST,2418,3920,1916,41,223,0,45.5045871,-122.6213171
August-17-2020,5540 SE Stark St,97215,579900,4,1,MT TABOR,2421,4791,1927,3,240,0,45.5190299,-122.6067252
March-13-2020,1715 SE 36th Ave,97214,580000,4,2,RICHMOND,2423,3484,1911,160,239,0,45.5106049,-122.6268973
August-18-2020,3981 NE 40th Ave,97212,800000,4,2.5,WILSHIRE PARK,2424,6969,1924,2,330,0,45.5514843,-122.622682
June-11-2020,4003 SE Brooklyn St,97202,600000,2,1.5,DIVISION,2424,4356,1906,70,248,0,45.501455,-122.6212555
June-9-2020,6020 SE 23rd Ave,97202,517000,3,1.5,PORTLAND SOUTHEAST,2424,4791,1947,72,213,0,45.4787818,-122.6421598
April-30-2020,7873 SE 19th Ave,97202,635000,4,2,PORTLAND SOUTHEAST,2426,4791,1986,112,262,0,45.4672347,-122.6452774
April-24-2020,2305 SE 16th Ave,97214,610000,3,2,LADDS ADDITION,2426,3484,1923,118,251,0,45.506102,-122.6496843
February-28-2020,3335 NE 68th Ave,97213,512000,4,3,ROSEWAY,2427,4791,1925,174,211,0,45.5474423,-122.5935498
July-17-2020,1323 SE 52nd Ave,97215,599000,3,2,MT TABOR,2428,5227,1911,34,247,0,45.5131826,-122.6097254
March-25-2020,232 NE 65th Ave,97213,755000,4,2.5,NORTH TABOR,2430,8276,2020,148,311,0,45.5246304,-122.596714
February-27-2020,8168 N Delaware Ave,97217,669900,4,3.5,KENTON,2430,2430,2019,175,276,0,45.5819804,-122.6921894
April-30-2020,1645 N Willamette Blvd,97217,436550,4,2,PORTLAND NORTH,2430,3920,1925,112,180,0,45.5621756,-122.6844292
July-10-2020,7816 N Haven Ave,97203,520000,4,3,PORTLAND NORTH,2431,4356,1919,41,214,0,45.5821803,-122.7186481
July-10-2020,3016 NE 57th Ave,97213,500000,4,2,PORTLAND NORTHEAST,2431,5227,1927,41,206,0,45.5448257,-122.6043055
March-24-2020,2033 NE 62nd Ave,97213,739000,3,3,ROSE CITY,2433,4791,1932,149,304,0,45.5375203,-122.5997778
May-7-2020,1929 SW Carter Ln,97201,700000,2,2.5,RALEIGH HILLS,2433,43124,1951,105,288,0,45.5128229,-122.6957454
July-2-2020,8003 N Dwight Ave,97203,516000,3,2,COLUMBIA PARK,2434,3920,1928,49,212,0,45.5815639,-122.7147989
April-2-2020,5823 NE 12th Ave,97211,615000,4,2.5,VERNON,2434,4791,1928,140,253,0,45.5649735,-122.6533723
April-15-2020,5547 N Gay Ave,97217,562000,3,1.5,OVERLOOK,2435,4791,1894,127,231,0,45.5634247,-122.6895125
May-26-2020,5844 NE 22nd Ave,97211,519000,4,2,CONCORDIA,2435,4791,1929,86,213,0,45.565131,-122.643178
April-30-2020,7041 N Congress Ave,97217,527400,3,2,PIEDMONT,2436,4356,1928,112,217,0,45.5740027,-122.6720511
May-13-2020,6480 SW Burlingame Pl,97239,605000,5,2,HILLSDALE,2436,8276,1947,99,248,0,45.4769937,-122.6865517
March-9-2020,8008 SE Alder St,97215,498000,3,1.5,MONTAVILLA,2438,5227,1910,164,204,0,45.5174838,-122.5812376
May-15-2020,5026 NE Mallory Ave,97211,760000,4,3,PIEDMONT,2440,4791,1922,97,311,0,45.5595304,-122.6634281
